date,open,high,low,close,volume,interval,rsi,macd,macd_signal,macd_hist,stochrsi_K,stochrsi_D,signal
2025-03-08 00:34:00,148.059,148.099,148.03,148.097,2518.0,1m,53.669929320098085,0.03798512355973571,0.043150835214984085,-0.005165711655248373,30.5858191635562,53.88361906384642,Hold
2025-03-08 00:35:00,148.092,148.108,148.081,148.103,2075.0,1m,54.39761717773341,0.03458225474872734,0.041437119121732736,-0.0068548643730054,15.273210734899836,31.57496074859363,Hold
2025-03-08 00:36:00,148.103,148.112,148.065,148.109,2997.0,1m,55.15614203464741,0.03200072215037153,0.0395498397274605,-0.007549117577088968,24.6644868839667,23.507838927474243,Open Trade
2025-03-08 00:37:00,148.105,148.136,148.099,148.124,2709.0,1m,57.07827802369845,0.030810054477598214,0.03780188267748805,-0.006991828199889832,29.992976022116498,23.310224546994345,Hold
2025-03-08 00:38:00,148.124,148.153,148.114,148.141,2149.0,1m,59.21208435814126,0.03088220881397774,0.03641794790478599,-0.005535739090808248,37.51973995025648,30.72573428544656,Hold
2025-03-08 00:39:00,148.141,148.158,148.126,148.155,2310.0,1m,60.93448893502117,0.031703615102458116,0.03547508134432042,-0.003771466241862302,46.553398584591235,38.022038185654736,Hold
2025-03-08 00:40:00,148.154,148.163,148.12,148.147,2366.0,1m,59.39111288581198,0.031347695640675965,0.034649604203591526,-0.0033019085629155606,50.169200990045795,44.747446508297834,Hold
2025-03-08 00:41:00,148.149,148.157,148.121,148.137,2236.0,1m,57.432882028253715,0.029913881867003056,0.03370245973627384,-0.0037885778692707817,47.38766039258227,48.03675332240643,Close Trade
2025-03-08 00:42:00,148.137,148.157,148.114,148.139,2706.0,1m,57.733045652410965,0.02860916871821928,0.032683801532662926,-0.004074632814443646,42.382639709172956,46.646500363933676,Hold
2025-03-08 00:43:00,148.14,148.158,148.117,148.127,2592.0,1m,55.21714385282248,0.026303662191764943,0.03140777366448333,-0.005104111472718387,35.857207428208234,41.87583584332115,Hold
2025-03-08 00:44:00,148.125,148.136,148.093,148.108,2805.0,1m,51.39794713443401,0.022681927309861294,0.029662604393558924,-0.00698067708369763,26.940815169950255,35.06022076911048,Hold
2025-03-08 00:45:00,148.105,148.12,148.046,148.061,3258.0,1m,43.400960485666424,0.015836614484356915,0.026897406411718523,-0.011060791927361608,13.520901069957933,25.439641222705472,Hold
2025-03-08 00:46:00,148.061,148.129,148.059,148.12,2908.0,1m,53.23702871816269,0.014999556122660351,0.02451783635390689,-0.00951828023124654,22.733798281323683,21.065171507077288,Open Trade
2025-03-08 00:47:00,148.115,148.13,148.092,148.115,2823.0,1m,52.40584905394041,0.013773945655543685,0.022369058214234253,-0.008595112558690568,35.81891090393277,24.024536751738125,Hold
2025-03-08 00:48:00,148.114,148.128,148.094,148.099,2837.0,1m,49.730160135101826,0.011380388216565507,0.020171324214700505,-0.008790935998134998,47.851475955356335,35.468061713537594,Hold
2025-03-08 00:49:00,148.098,148.116,148.067,148.082,2352.0,1m,46.985232731633545,0.008019277536845948,0.017740914879129595,-0.009721637342283648,35.96606451903813,39.87881712610908,Close Trade
2025-03-08 00:50:00,148.082,148.091,148.042,148.077,3164.0,1m,46.1779029413545,0.0048956805366344724,0.015171868010630571,-0.010276187473996098,24.12599454381855,35.98117833940434,Hold
2025-03-08 00:51:00,148.08,148.091,148.044,148.049,2390.0,1m,41.842043519427605,0.00015900846483418718,0.012169296101471296,-0.012010287636637109,12.093429492394984,24.061829518417216,Hold
2025-03-08 00:52:00,148.049,148.067,148.03,148.066,2433.0,1m,45.20599413613978,-0.002197746103860254,0.009295887660404987,-0.011493633764265241,11.152391467978823,15.790605168064117,Hold
2025-03-08 00:53:00,148.066,148.102,148.055,148.063,2883.0,1m,44.714469183808795,-0.004258476935717681,0.006585014741180453,-0.010843491676898135,11.329080522103501,11.524967160825767,Hold
2025-03-08 00:54:00,148.063,148.086,148.038,148.075,2333.0,1m,47.18805173797401,-0.00486721502974774,0.004294568786994814,-0.009161783816742555,22.542990913674988,15.008154301252437,Open Trade
2025-03-08 00:55:00,148.075,148.084,148.041,148.061,2331.0,1m,44.676590821335296,-0.006405488863777009,0.0021545572568404496,-0.008560046120617459,22.615710906998075,18.82926078092552,Hold
2025-03-08 00:56:00,148.061,148.081,148.049,148.073,2141.0,1m,47.26726369858726,-0.0065804271797276215,0.0004075603695268355,-0.006987987549254457,30.68041884962031,25.27970689009779,Hold
