PAIR,Buy Time,Buy Price,Take Profit,Stop Loss,Close,Close Time,%
U.S. Dollar / JAPANESE YEN,2025-03-03 16:50:00,151.112,155.64535999999998,148.08975999999998,151.269,2025-03-03 17:15:00,0.10%
U.S. Dollar / JAPANESE YEN,2025-03-03 16:50:00,151.112,155.64535999999998,148.08975999999998,151.189,2025-03-03 17:05:00,0.05%
Bitcoin / U.S.Dollar,2025-03-03 16:51:00,92707.54,95488.7662,90853.3892,92638.54,2025-03-03 16:53:00,-0.07%
Bitcoin / U.S.Dollar,2025-03-03 16:57:00,92702.77,95483.8531,90848.7146,93221.29,2025-03-03 17:04:00,0.56%
Bitcoin / U.S.Dollar,2025-03-03 17:00:00,93221.29,96017.9287,91356.8642,92926.73,2025-03-03 17:35:00,-0.32%
British Pound / U.S.Dollar,2025-03-03 17:00:00,1.2668,1.304804,1.241464,1.267,2025-03-03 17:20:00,0.02%
Bitcoin / U.S.Dollar,2025-03-03 17:00:00,93221.29,96017.9287,91356.8642,92914.71,2025-03-03 17:25:00,-0.33%
Euro / U.S.Dollar,2025-03-03 17:10:00,1.04637,1.0777611,1.0254426,1.04607,2025-03-03 17:20:00,-0.03%
U.S. Dollar / JAPANESE YEN,2025-03-03 17:11:00,151.185,155.72055,148.1613,151.262,2025-03-03 17:16:00,0.05%
U.S. Dollar / JAPANESE YEN,2025-03-03 17:13:00,151.258,155.79574000000002,148.23284,151.248,2025-03-03 17:17:00,-0.01%
Bitcoin / U.S.Dollar,2025-03-03 17:14:00,93185.18,95980.7354,91321.4764,93206.56,2025-03-03 17:15:00,0.02%
Bitcoin / U.S.Dollar,2025-03-03 17:14:00,93185.18,95980.7354,91321.4764,93106.27,2025-03-03 17:16:00,-0.08%
U.S. Dollar / JAPANESE YEN,2025-03-03 17:20:00,151.291,155.82972999999998,148.26518,151.272,2025-03-03 17:21:00,-0.01%
Bitcoin / U.S.Dollar,2025-03-03 17:20:00,93021.34,95811.9802,91160.9132,93047.8,2025-03-03 17:26:00,0.03%
Bitcoin / U.S.Dollar,2025-03-03 17:21:00,93034.86,95825.9058,91174.1628,93047.8,2025-03-03 17:26:00,0.01%
U.S. Dollar / JAPANESE YEN,2025-03-03 17:28:00,151.202,155.73806,148.17795999999998,151.12,2025-03-03 17:42:00,-0.05%
Bitcoin / U.S.Dollar,2025-03-03 17:30:00,92979.63,95769.0189,91120.0374,92892.99,2025-03-03 17:38:00,-0.09%
Bitcoin / U.S.Dollar,2025-03-03 17:32:00,92837.95,95623.0885,90981.191,92892.99,2025-03-03 17:38:00,0.06%
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,150.839,2025-03-03 16:32:00,-0.21%
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,93411.45,2025-03-03 18:50:00,0.40%
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,93504.86,2025-03-03 18:45:00,0.50%
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,,,
Bitcoin / U.S.Dollar,2025-03-03 17:40:00,93043.9,95835.217,91183.022,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,153.422325,147.376125,149.75,2025-03-05 09:20:00,-0.93%
U.S. Dollar / JAPANESE YEN,2025-03-03 17:40:00,151.155,155.68965,148.1319,,,
Bitcoin / U.S.Dollar,2025-03-03 17:41:00,93000.29,95790.2987,91140.2842,93158.31,2025-03-03 17:49:00,0.17%
U.S. Dollar / JAPANESE YEN,2025-03-03 17:44:00,151.155,155.68965,148.1319,151.239,2025-03-03 17:48:00,0.06%
U.S. Dollar / JAPANESE YEN,2025-03-03 17:56:00,151.291,155.82972999999998,148.26518,151.247,2025-03-03 17:58:00,-0.03%
Bitcoin / U.S.Dollar,2025-03-03 17:56:00,93008.95,95799.2185,91148.771,93229.08,2025-03-03 18:05:00,0.24%
Bitcoin / U.S.Dollar,2025-03-03 17:57:00,93032.29,95823.2587,91171.6442,93201.87,2025-03-03 18:06:00,0.18%
U.S. Dollar / JAPANESE YEN,2025-03-03 17:57:00,151.291,155.82972999999998,148.26518,151.247,2025-03-03 17:58:00,-0.03%
U.S. Dollar / JAPANESE YEN,2025-03-03 18:01:00,151.273,155.81118999999998,148.24754,151.208,2025-03-03 18:02:00,-0.04%
U.S. Dollar / JAPANESE YEN,2025-03-03 18:03:00,151.246,155.78338000000002,148.22108,151.25,2025-03-03 18:07:00,0.00%
U.S. Dollar / JAPANESE YEN,2025-03-03 18:08:00,151.29,155.8287,148.2642,151.212,2025-03-03 18:10:00,-0.05%
U.S. Dollar / JAPANESE YEN,2025-03-03 18:08:00,151.29,155.8287,148.2642,151.251,2025-03-03 18:11:00,-0.03%
U.S. Dollar / JAPANESE YEN,2025-03-03 18:13:00,151.225,155.76175,148.2005,151.189,2025-03-03 18:18:00,-0.02%
Bitcoin / U.S.Dollar,2025-03-03 18:16:00,93002.3,95792.369,91142.254,92991.63,2025-03-03 18:19:00,-0.01%
British Pound / U.S.Dollar,2025-03-03 18:20:00,1.2684,1.306452,1.243032,,,
British Pound / U.S.Dollar,2025-03-03 18:20:00,1.2684,1.306452,1.243032,,,
British Pound / U.S.Dollar,2025-03-03 18:20:00,1.2684,1.306452,1.243032,,,
Euro / U.S.Dollar,2025-03-03 18:20:00,1.04656,1.0779568,1.0256288,1.04736,2025-03-03 18:45:00,0.08%
British Pound / U.S.Dollar,2025-03-03 18:20:00,1.2684,1.306452,1.243032,,,
British Pound / U.S.Dollar,2025-03-03 18:20:00,1.2684,1.287426,1.23669,1.2787,2025-03-05 09:20:00,0.81%
U.S. Dollar / JAPANESE YEN,2025-03-03 18:21:00,151.133,155.66699,148.11034,151.154,2025-03-03 18:25:00,0.01%
Bitcoin / U.S.Dollar,2025-03-03 18:21:00,93010.35,95800.6605,91150.143,93159.05,2025-03-03 18:26:00,0.16%
Bitcoin / U.S.Dollar,2025-03-03 18:22:00,93046.57,95837.9671,91185.6386,93159.05,2025-03-03 18:26:00,0.12%
U.S. Dollar / JAPANESE YEN,2025-03-03 18:22:00,151.181,155.71643,148.15738000000002,151.146,2025-03-03 18:26:00,-0.02%
Euro / U.S.Dollar,2025-03-03 18:25:00,1.04679,1.0781937,1.0258542000000002,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 18:32:00,151.052,155.58356,148.03096,151.029,2025-03-03 18:41:00,-0.02%
Bitcoin / U.S.Dollar,2025-03-03 18:33:00,93229.62,96026.5086,91365.0276,93210.43,2025-03-03 18:36:00,-0.02%
Bitcoin / U.S.Dollar,2025-03-03 18:33:00,93229.62,96026.5086,91365.0276,93186.01,2025-03-03 18:35:00,-0.05%
Bitcoin / U.S.Dollar,2025-03-03 18:38:00,93286.18,96084.7654,91420.4564,93422.96,2025-03-03 18:46:00,0.15%
Bitcoin / U.S.Dollar,2025-03-03 18:38:00,93286.18,96084.7654,91420.4564,93547.28,2025-03-03 18:45:00,0.28%
U.S. Dollar / JAPANESE YEN,2025-03-03 18:44:00,151.048,155.57944,148.02704,151.029,2025-03-03 18:47:00,-0.01%
Bitcoin / U.S.Dollar,2025-03-03 18:49:00,93504.86,96310.0058,91634.7628,93292.77,2025-03-03 18:51:00,-0.23%
Bitcoin / U.S.Dollar,2025-03-03 18:49:00,93504.86,96310.0058,91634.7628,93429.69,2025-03-03 18:50:00,-0.08%
U.S. Dollar / JAPANESE YEN,2025-03-03 18:51:00,150.982,155.51146,147.96236,150.939,2025-03-03 18:54:00,-0.03%
U.S. Dollar / JAPANESE YEN,2025-03-03 18:52:00,150.995,155.52485,147.9751,150.939,2025-03-03 18:54:00,-0.04%
Bitcoin / U.S.Dollar,2025-03-03 18:53:00,93352.76,96153.3428,91485.7048,93449.74,2025-03-03 19:01:00,0.10%
U.S. Dollar / JAPANESE YEN,2025-03-03 18:55:00,150.978,155.50734,147.95844,150.953,2025-03-03 18:57:00,-0.02%
U.S. Dollar / JAPANESE YEN,2025-03-03 18:56:00,150.982,155.51146,147.96236,150.953,2025-03-03 18:57:00,-0.02%
U.S. Dollar / JAPANESE YEN,2025-03-03 18:58:00,150.97,155.4991,147.9506,150.961,2025-03-03 18:59:00,-0.01%
U.S. Dollar / JAPANESE YEN,2025-03-03 19:00:00,150.963,155.49188999999998,147.94374,150.929,2025-03-03 19:01:00,-0.02%
Bitcoin / U.S.Dollar,2025-03-03 19:03:00,93618.64,96427.1992,91746.2672,93484.68,2025-03-03 19:06:00,-0.14%
U.S. Dollar / JAPANESE YEN,2025-03-03 19:04:00,150.915,155.44244999999998,147.89669999999998,150.913,2025-03-03 19:10:00,-0.00%
U.S. Dollar / JAPANESE YEN,2025-03-03 19:04:00,150.915,155.44244999999998,147.89669999999998,150.899,2025-03-03 19:11:00,-0.01%
Euro / U.S.Dollar,2025-03-03 19:05:00,1.04741,1.0788323,1.0264618,,,
Euro / U.S.Dollar,2025-03-03 19:05:00,1.04741,1.0788323,1.0264618,,,
Euro / U.S.Dollar,2025-03-03 19:05:00,1.04752,1.0632328,1.021332,1.0616,2025-03-05 09:20:00,1.34%
Bitcoin / U.S.Dollar,2025-03-03 19:10:00,93663.51,96473.4153,91790.2398,,,
Bitcoin / U.S.Dollar,2025-03-03 19:10:00,93703.26,96514.3578,91829.1948,,,
Bitcoin / U.S.Dollar,2025-03-03 19:10:00,93663.51,95068.46265,91321.92225,87052.84,2025-03-05 09:25:00,-7.06%
Bitcoin / U.S.Dollar,2025-03-03 19:11:00,93730.47,96542.3841,91855.8606,92578.53,2025-03-03 16:45:00,-1.23%
U.S. Dollar / JAPANESE YEN,2025-03-03 19:12:00,150.919,155.44657,147.90062,,,
U.S. Dollar / JAPANESE YEN,2025-03-03 19:12:00,150.919,155.44657,147.90062,151.136,2025-03-03 17:35:00,0.14%
British Pound / U.S.Dollar,2025-03-05 09:35:00,1.279,1.29179,1.25342,1.2788,2025-03-05 09:44:00,-0.02%
British Pound / U.S.Dollar,2025-03-05 09:35:00,1.2792,1.298388,1.24722,1.2783,2025-03-05 09:50:00,-0.07%
Bitcoin / U.S.Dollar,2025-03-05 09:35:00,86991.07,87860.9807,85251.2486,86979.5,2025-03-05 09:45:00,-0.01%
Euro / U.S.Dollar,2025-03-05 09:35:00,1.06239,1.07832585,1.0358302499999998,1.06191,2025-03-05 10:30:00,-0.05%
U.S. Dollar / JAPANESE YEN,2025-03-05 09:35:00,149.736,151.23335999999998,146.74128,149.732,2025-03-05 09:45:00,-0.00%
Euro / U.S.Dollar,2025-03-05 09:35:00,1.06211,1.0727311000000002,1.0408678,1.06204,2025-03-05 09:45:00,-0.01%
Bitcoin / U.S.Dollar,2025-03-05 09:38:00,87098.0,89710.94,82743.1,87003.23,2025-03-05 09:41:00,-0.11%
U.S. Dollar / JAPANESE YEN,2025-03-05 09:39:00,149.774,154.26722,142.2853,149.787,2025-03-05 10:04:00,0.01%
Euro / U.S.Dollar,2025-03-05 09:46:00,1.06209,1.0939527,1.0089855,1.06199,2025-03-05 10:04:00,-0.01%
U.S. Dollar / JAPANESE YEN,2025-03-05 09:51:00,149.768,151.26568,146.77264,149.8,2025-03-05 10:03:00,0.02%
Bitcoin / U.S.Dollar,2025-03-05 09:52:00,87059.28,87929.8728,85318.0944,86985.22,2025-03-05 09:53:00,-0.09%
U.S. Dollar / JAPANESE YEN,2025-03-05 09:55:00,149.824,152.07136,146.07840000000002,149.738,2025-03-05 10:35:00,-0.06%
Euro / U.S.Dollar,2025-03-05 10:01:00,1.06198,1.0725998,1.0407404,1.06199,2025-03-05 10:04:00,0.00%
British Pound / U.S.Dollar,2025-03-05 10:01:00,1.2788,1.291588,1.253224,1.2787,2025-03-05 10:05:00,-0.01%
British Pound / U.S.Dollar,2025-03-05 10:01:00,1.2788,1.317164,1.2148599999999998,1.2788,2025-03-05 10:06:00,0.00%
British Pound / U.S.Dollar,2025-03-05 10:05:00,1.2792,1.298388,1.24722,1.2789,2025-03-05 11:25:00,-0.02%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:05:00,149.801,151.29900999999998,146.80498,149.847,2025-03-05 10:12:00,0.03%
Euro / U.S.Dollar,2025-03-05 10:06:00,1.06203,1.0938909,1.0089285,1.06198,2025-03-05 10:22:00,-0.00%
Bitcoin / U.S.Dollar,2025-03-05 10:06:00,86930.52,87799.8252,85191.9096,87111.84,2025-03-05 10:10:00,0.21%
Bitcoin / U.S.Dollar,2025-03-05 10:08:00,87130.46,89744.3738,82773.937,86950.42,2025-03-05 10:22:00,-0.21%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:09:00,149.883,154.37949,142.38885000000002,149.821,2025-03-05 10:16:00,-0.04%
Bitcoin / U.S.Dollar,2025-03-05 10:10:00,87180.3,88488.00450000001,85000.7925,86959.3,2025-03-05 10:20:00,-0.25%
Euro / U.S.Dollar,2025-03-05 10:14:00,1.06237,1.0729937,1.0411226,1.06229,2025-03-05 10:15:00,-0.01%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:16:00,149.821,151.31921,146.82458,149.8,2025-03-05 10:21:00,-0.01%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:19:00,149.84,154.3352,142.348,149.8,2025-03-05 10:21:00,-0.03%
Bitcoin / U.S.Dollar,2025-03-05 10:20:00,87025.47,87895.7247,85284.9606,87005.74,2025-03-05 10:33:00,-0.02%
Euro / U.S.Dollar,2025-03-05 10:21:00,1.06213,1.0727513,1.0408874,1.06198,2025-03-05 10:26:00,-0.01%
British Pound / U.S.Dollar,2025-03-05 10:23:00,1.279,1.29179,1.25342,1.279,2025-03-05 10:41:00,0.00%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:24:00,149.818,151.31618,146.82164,149.817,2025-03-05 10:29:00,-0.00%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:27:00,149.844,154.33932,142.3518,149.817,2025-03-05 10:29:00,-0.02%
Bitcoin / U.S.Dollar,2025-03-05 10:30:00,87007.25,89617.4675,82656.8875,87035.66,2025-03-05 10:42:00,0.03%
Euro / U.S.Dollar,2025-03-05 10:30:00,1.06204,1.0726604000000002,1.0407992,1.06191,2025-03-05 10:34:00,-0.01%
Bitcoin / U.S.Dollar,2025-03-05 10:30:00,87034.92,88340.4438,84859.04699999999,87512.93,2025-03-05 11:55:00,0.55%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:32:00,149.745,154.23735,142.25775000000002,149.747,2025-03-05 10:37:00,0.00%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:33:00,149.759,151.25659,146.76381999999998,149.747,2025-03-05 10:37:00,-0.01%
Euro / U.S.Dollar,2025-03-05 10:35:00,1.0621,1.093963,1.008995,1.06261,2025-03-05 10:54:00,0.05%
British Pound / U.S.Dollar,2025-03-05 10:35:00,1.2791,1.317473,1.215145,1.2789,2025-03-05 11:30:00,-0.02%
Euro / U.S.Dollar,2025-03-05 10:35:00,1.06225,1.07818375,1.03569375,1.06293,2025-03-05 11:40:00,0.06%
Euro / U.S.Dollar,2025-03-05 10:35:00,1.0621,1.072721,1.040858,1.06225,2025-03-05 10:39:00,0.01%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:40:00,149.74,151.2374,146.7452,149.801,2025-03-05 10:49:00,0.04%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:41:00,149.749,154.24147,142.26155,149.801,2025-03-05 10:49:00,0.03%
Euro / U.S.Dollar,2025-03-05 10:44:00,1.06223,1.0728523,1.0409854,1.06246,2025-03-05 10:49:00,0.02%
Bitcoin / U.S.Dollar,2025-03-05 10:46:00,87041.5,87911.915,85300.67,87234.78,2025-03-05 10:55:00,0.22%
British Pound / U.S.Dollar,2025-03-05 10:46:00,1.279,1.29179,1.25342,1.2795,2025-03-05 10:59:00,0.04%
Bitcoin / U.S.Dollar,2025-03-05 10:48:00,87100.19,89713.1957,82745.1805,87234.78,2025-03-05 10:55:00,0.15%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:50:00,149.832,152.07948,146.0862,149.709,2025-03-05 10:55:00,-0.08%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:53:00,149.837,154.33211,142.34515,149.764,2025-03-05 10:56:00,-0.05%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:53:00,149.837,151.33536999999998,146.84026,149.784,2025-03-05 10:55:00,-0.04%
U.S. Dollar / JAPANESE YEN,2025-03-05 10:59:00,149.709,151.20609000000002,146.71482,149.672,2025-03-05 11:11:00,-0.02%
Bitcoin / U.S.Dollar,2025-03-05 11:04:00,87138.5,88009.885,85395.73,87116.11,2025-03-05 11:08:00,-0.03%
Euro / U.S.Dollar,2025-03-05 11:07:00,1.06333,1.0739633000000002,1.0420634000000002,1.06369,2025-03-05 11:15:00,0.03%
British Pound / U.S.Dollar,2025-03-05 11:08:00,1.2796,1.292396,1.254008,1.2798,2025-03-05 11:15:00,0.02%
British Pound / U.S.Dollar,2025-03-05 11:08:00,1.2796,1.3179880000000002,1.21562,1.28,2025-03-05 11:16:00,0.03%
Bitcoin / U.S.Dollar,2025-03-05 11:12:00,87064.22,87934.8622,85322.9356,87070.97,2025-03-05 11:20:00,0.01%
U.S. Dollar / JAPANESE YEN,2025-03-05 11:14:00,149.688,151.18488,146.69423999999998,149.662,2025-03-05 11:17:00,-0.02%
U.S. Dollar / JAPANESE YEN,2025-03-05 11:21:00,149.631,151.12731,146.63838,149.594,2025-03-05 11:29:00,-0.02%
Bitcoin / U.S.Dollar,2025-03-05 11:22:00,87143.12,88014.5512,85400.2576,87162.77,2025-03-05 11:28:00,0.02%
U.S. Dollar / JAPANESE YEN,2025-03-05 11:22:00,149.637,154.12611,142.15515,149.594,2025-03-05 11:29:00,-0.03%
British Pound / U.S.Dollar,2025-03-05 11:24:00,1.2792,1.317576,1.21524,1.2789,2025-03-05 11:41:00,-0.02%
British Pound / U.S.Dollar,2025-03-05 11:24:00,1.2792,1.2919919999999998,1.2536159999999998,1.279,2025-03-05 11:40:00,-0.02%
Euro / U.S.Dollar,2025-03-05 11:25:00,1.06279,1.0734179,1.0415342,1.0632,2025-03-05 11:40:00,0.04%
U.S. Dollar / JAPANESE YEN,2025-03-05 11:31:00,149.603,151.09903,146.61094,149.658,2025-03-05 11:36:00,0.04%
U.S. Dollar / JAPANESE YEN,2025-03-05 11:32:00,149.608,154.09624,142.1276,149.641,2025-03-05 11:37:00,0.02%
U.S. Dollar / JAPANESE YEN,2025-03-05 11:40:00,149.697,151.942455,145.954575,149.621,2025-03-05 12:10:00,-0.05%
British Pound / U.S.Dollar,2025-03-05 11:45:00,1.2789,1.2980835,1.2469275,1.2796,2025-03-05 12:10:00,0.05%
British Pound / U.S.Dollar,2025-03-05 11:46:00,1.2789,1.291689,1.2533219999999998,1.2789,2025-03-05 11:49:00,0.00%
U.S. Dollar / JAPANESE YEN,2025-03-05 11:48:00,149.702,151.19902,146.70796,149.696,2025-03-05 11:51:00,-0.00%
U.S. Dollar / JAPANESE YEN,2025-03-05 11:50:00,149.678,154.16834,142.1941,149.61,2025-03-05 12:40:00,-0.05%
British Pound / U.S.Dollar,2025-03-05 11:51:00,1.279,1.29179,1.25342,1.2796,2025-03-05 11:58:00,0.05%
Euro / U.S.Dollar,2025-03-05 11:51:00,1.06248,1.0731048,1.0412304,1.06317,2025-03-05 11:58:00,0.06%
Bitcoin / U.S.Dollar,2025-03-05 11:54:00,87513.69,88388.8269,85763.4162,87542.86,2025-03-05 11:58:00,0.03%
Euro / U.S.Dollar,2025-03-05 11:55:00,1.06324,1.0791886,1.036659,1.06321,2025-03-05 12:10:00,-0.00%
U.S. Dollar / JAPANESE YEN,2025-03-05 11:57:00,149.72,151.2172,146.7256,149.69,2025-03-05 12:04:00,-0.02%
British Pound / U.S.Dollar,2025-03-05 12:00:00,1.2807,1.319121,1.216665,1.2816,2025-03-05 13:00:00,0.07%
Bitcoin / U.S.Dollar,2025-03-05 12:01:00,87633.19,88509.5219,85880.52620000001,87630.36,2025-03-05 12:03:00,-0.00%
Bitcoin / U.S.Dollar,2025-03-05 12:08:00,87647.63,88524.1063,85894.6774,87598.96,2025-03-05 12:11:00,-0.06%
British Pound / U.S.Dollar,2025-03-05 12:11:00,1.2802,1.293002,1.254596,1.2799,2025-03-05 12:23:00,-0.02%
Euro / U.S.Dollar,2025-03-05 12:11:00,1.06325,1.0738825,1.041985,1.06396,2025-03-05 12:23:00,0.07%
U.S. Dollar / JAPANESE YEN,2025-03-05 12:12:00,149.636,151.13236,146.64328,149.758,2025-03-05 12:23:00,0.08%
U.S. Dollar / JAPANESE YEN,2025-03-05 12:15:00,149.699,151.944485,145.956525,149.661,2025-03-05 12:30:00,-0.03%
Bitcoin / U.S.Dollar,2025-03-05 12:16:00,87475.22,88349.9722,85725.7156,87487.86,2025-03-05 12:30:00,0.01%
British Pound / U.S.Dollar,2025-03-05 12:17:00,1.2798,1.318194,1.21581,1.2799,2025-03-05 12:23:00,0.01%
Euro / U.S.Dollar,2025-03-05 12:20:00,1.06407,1.08003105,1.03746825,1.06634,2025-03-05 12:40:00,0.21%
British Pound / U.S.Dollar,2025-03-05 12:24:00,1.2801,1.292901,1.254498,1.2804,2025-03-05 12:28:00,0.02%
British Pound / U.S.Dollar,2025-03-05 12:25:00,1.2804,1.299606,1.24839,1.2811,2025-03-05 12:45:00,0.05%
British Pound / U.S.Dollar,2025-03-05 12:31:00,1.2807,1.319121,1.216665,1.2812,2025-03-05 12:36:00,0.04%
British Pound / U.S.Dollar,2025-03-05 12:31:00,1.2807,1.293507,1.255086,1.2811,2025-03-05 12:35:00,0.03%
Bitcoin / U.S.Dollar,2025-03-05 12:33:00,87592.1,88468.02100000001,85840.258,87540.15,2025-03-05 12:38:00,-0.06%
U.S. Dollar / JAPANESE YEN,2025-03-05 12:37:00,149.656,151.15256,146.66288,149.414,2025-03-05 13:01:00,-0.16%
U.S. Dollar / JAPANESE YEN,2025-03-05 12:37:00,149.656,154.14568,142.1732,149.37,2025-03-05 13:02:00,-0.19%
Bitcoin / U.S.Dollar,2025-03-05 12:42:00,87517.69,88392.86690000001,85767.3362,87456.74,2025-03-05 12:45:00,-0.07%
Euro / U.S.Dollar,2025-03-05 12:48:00,1.06569,1.0763469,1.0443762,1.06734,2025-03-05 12:58:00,0.15%
Bitcoin / U.S.Dollar,2025-03-05 12:48:00,87581.35,88457.16350000001,85829.72300000001,87644.98,2025-03-05 12:51:00,0.07%
British Pound / U.S.Dollar,2025-03-05 12:48:00,1.2811,1.2939109999999998,1.255478,1.2819,2025-03-05 13:00:00,0.06%
British Pound / U.S.Dollar,2025-03-05 12:48:00,1.2811,1.3195329999999998,1.217045,1.2816,2025-03-05 13:01:00,0.04%
Bitcoin / U.S.Dollar,2025-03-05 12:50:00,87647.12,88961.8268,85455.942,87664.67,2025-03-05 13:05:00,0.02%
British Pound / U.S.Dollar,2025-03-05 12:55:00,1.282,1.30123,1.24995,1.2816,2025-03-05 13:00:00,-0.03%
Bitcoin / U.S.Dollar,2025-03-05 13:03:00,87738.0,88615.38,85983.24,87692.76,2025-03-05 13:05:00,-0.05%
U.S. Dollar / JAPANESE YEN,2025-03-05 13:04:00,149.408,150.90207999999998,146.41984,149.387,2025-03-05 13:08:00,-0.01%
U.S. Dollar / JAPANESE YEN,2025-03-05 13:05:00,149.422,151.66333,145.68645,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:05:00,149.422,151.66333,145.68645,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:05:00,149.422,151.66333,145.68645,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:05:00,149.422,151.66333,145.68645,,,
British Pound / U.S.Dollar,2025-03-05 13:05:00,1.2817,1.294517,1.256066,1.2834,2025-03-05 13:13:00,0.13%
U.S. Dollar / JAPANESE YEN,2025-03-05 13:05:00,149.422,151.66333,145.68645,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:05:00,149.422,151.66333,145.68645,149.451,2025-03-05 13:30:00,0.02%
Euro / U.S.Dollar,2025-03-05 13:06:00,1.06642,1.0770841999999998,1.0450916,1.06823,2025-03-05 13:16:00,0.17%
British Pound / U.S.Dollar,2025-03-05 13:06:00,1.2822,1.320666,1.21809,1.2834,2025-03-05 13:13:00,0.09%
Bitcoin / U.S.Dollar,2025-03-05 13:08:00,87758.64,88636.2264,86003.4672,87664.67,2025-03-05 13:09:00,-0.11%
U.S. Dollar / JAPANESE YEN,2025-03-05 13:09:00,149.422,150.91622,146.43356,149.519,2025-03-05 13:13:00,0.06%
Bitcoin / U.S.Dollar,2025-03-05 13:10:00,87753.22,88630.7522,85998.1556,87749.3,2025-03-05 13:11:00,-0.00%
Bitcoin / U.S.Dollar,2025-03-05 13:14:00,87785.13,88662.9813,86029.4274,87747.34,2025-03-05 13:15:00,-0.04%
Bitcoin / U.S.Dollar,2025-03-05 13:18:00,87815.86,88694.0186,86059.5428,87828.64,2025-03-05 13:22:00,0.01%
Bitcoin / U.S.Dollar,2025-03-05 13:25:00,87793.25,89110.14875,85598.41875,,,
Bitcoin / U.S.Dollar,2025-03-05 13:25:00,87793.25,89110.14875,85598.41875,,,
Bitcoin / U.S.Dollar,2025-03-05 13:25:00,87793.25,89110.14875,85598.41875,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:25:00,149.541,151.03641,146.55017999999998,149.529,2025-03-05 13:27:00,-0.01%
Bitcoin / U.S.Dollar,2025-03-05 13:25:00,87793.25,89110.14875,85598.41875,,,
